page_original_gsc,page_original_ga4,normalized_page_url,normalized_page_path,gsc_clicks,gsc_impressions,gsc_ctr,gsc_position,ga4_sessions,ga4_engaged_sessions,ga4_conversions,data_source_match_type
https://international-surrogacy.com/blog/surrogacy-for-single-men-in-ghana,/blog/surrogacy-for-single-men-in-ghana,https://international-surrogacy.com/blog/surrogacy-for-single-men-in-ghana,/blog/surrogacy-for-single-men-in-ghana,9.0,4294.0,0.002095947834187238,16.20167675826735,12.0,8.0,0.0,path_match
https://international-surrogacy.com/blog/tax-implications,/blog/tax-implications,https://international-surrogacy.com/blog/tax-implications,/blog/tax-implications,9.0,2129.0,0.004227336777829967,26.02113668388915,7.0,5.0,0.0,path_match
https://international-surrogacy.com/blog/traveling-to-ukraine-for-surrogacy,/blog/traveling-to-ukraine-for-surrogacy,https://international-surrogacy.com/blog/traveling-to-ukraine-for-surrogacy,/blog/traveling-to-ukraine-for-surrogacy,9.0,2184.0,0.004120879120879121,4.607142857142858,42.0,20.0,4.0,path_match
https://international-surrogacy.com/success-stories,/success-stories,https://international-surrogacy.com/success-stories,/success-stories,9.0,3718.0,0.002420656266810113,30.038192576654115,32.0,16.0,0.0,path_match
https://international-surrogacy.com/surrogacy-single-men,/surrogacy-single-men,https://international-surrogacy.com/surrogacy-single-men,/surrogacy-single-men,9.0,5059.0,0.0017790077090334058,43.333662779205376,55.0,35.0,8.0,path_match
https://international-surrogacy.com/best-surrogacy-agency-in-ukraine,/best-surrogacy-agency-in-ukraine,https://international-surrogacy.com/best-surrogacy-agency-in-ukraine,/best-surrogacy-agency-in-ukraine,8.0,1738.0,0.004602991944764097,13.754890678941312,59.0,39.0,23.0,path_match
https://international-surrogacy.com/blog/embryo-transportation,/blog/embryo-transportation,https://international-surrogacy.com/blog/embryo-transportation,/blog/embryo-transportation,8.0,8829.0,0.0009061048816400498,47.336957752859895,25.0,17.0,1.0,path_match
https://international-surrogacy.com/blog/karyotype-test,/blog/karyotype-test,https://international-surrogacy.com/blog/karyotype-test,/blog/karyotype-test,8.0,14111.0,0.0005669335979023457,12.012614272553327,13.0,7.0,0.0,path_match
https://international-surrogacy.com/blog/surrogacy-in-ghana-for-single-men,/blog/surrogacy-in-ghana-for-single-men,https://international-surrogacy.com/blog/surrogacy-in-ghana-for-single-men,/blog/surrogacy-in-ghana-for-single-men,8.0,2293.0,0.0034888791975577847,4.479720889664195,19.0,9.0,0.0,path_match
https://international-surrogacy.com/guarantees,/guarantees,https://international-surrogacy.com/guarantees,/guarantees,8.0,10406.0,0.000768787238131847,33.33307707092062,62.0,28.0,2.0,path_match
https://international-surrogacy.com/surrogacy/surrogates,/surrogacy/surrogates,https://international-surrogacy.com/surrogacy/surrogates,/surrogacy/surrogates,8.0,5170.0,0.0015473887814313346,31.990715667311413,44.0,14.0,7.0,path_match
https://international-surrogacy.com/blog/are-there-risks-to-my-surrogate-child-with-non-invasive-parental-test,/blog/are-there-risks-to-my-surrogate-child-with-non-invasive-parental-test,https://international-surrogacy.com/blog/are-there-risks-to-my-surrogate-child-with-non-invasive-parental-test,/blog/are-there-risks-to-my-surrogate-child-with-non-invasive-parental-test,7.0,489.0,0.014314928425357873,9.713701431492842,26.0,11.0,0.0,path_match
https://international-surrogacy.com/blog/her-body-my-baby,/blog/her-body-my-baby,https://international-surrogacy.com/blog/her-body-my-baby,/blog/her-body-my-baby,7.0,6055.0,0.0011560693641618498,19.05268373245252,37.0,21.0,0.0,path_match
https://international-surrogacy.com/blog/how-long-does-surrogacy-in-ukraine-take,/blog/how-long-does-surrogacy-in-ukraine-take,https://international-surrogacy.com/blog/how-long-does-surrogacy-in-ukraine-take,/blog/how-long-does-surrogacy-in-ukraine-take,7.0,975.0,0.0071794871794871795,14.88,10.0,6.0,0.0,path_match
https://international-surrogacy.com/blog/kandi-burruss-todd-tucker,/blog/kandi-burruss-todd-tucker,https://international-surrogacy.com/blog/kandi-burruss-todd-tucker,/blog/kandi-burruss-todd-tucker,7.0,4267.0,0.0016404968361846731,24.76329974220764,12.0,5.0,0.0,path_match
https://international-surrogacy.com/blog/ryan-murphy-become-a-father,/blog/ryan-murphy-become-a-father,https://international-surrogacy.com/blog/ryan-murphy-become-a-father,/blog/ryan-murphy-become-a-father,7.0,818.0,0.008557457212713936,33.641809290953546,12.0,5.0,0.0,path_match
https://international-surrogacy.com/blog/vs-single-embryo-transfers,/blog/vs-single-embryo-transfers,https://international-surrogacy.com/blog/vs-single-embryo-transfers,/blog/vs-single-embryo-transfers,7.0,1726.0,0.004055619930475087,10.288528389339513,44.0,28.0,5.0,path_match
https://international-surrogacy.com/success-stories/surrogate-s-testimonials,/success-stories/surrogate-s-testimonials,https://international-surrogacy.com/success-stories/surrogate-s-testimonials,/success-stories/surrogate-s-testimonials,7.0,201.0,0.03482587064676617,20.960199004975124,13.0,2.0,0.0,path_match
https://international-surrogacy.com/successful-surrogacy-free-book,/successful-surrogacy-free-book,https://international-surrogacy.com/successful-surrogacy-free-book,/successful-surrogacy-free-book,7.0,289.0,0.02422145328719723,34.055363321799305,15.0,9.0,2.0,path_match
https://international-surrogacy.com/surrogacy-ukraine-price,/surrogacy-ukraine-price,https://international-surrogacy.com/surrogacy-ukraine-price,/surrogacy-ukraine-price,7.0,14160.0,0.0004943502824858757,28.964265536723165,138.0,54.0,8.0,path_match
https://international-surrogacy.com/surrogacy/donors,/surrogacy/donors,https://international-surrogacy.com/surrogacy/donors,/surrogacy/donors,7.0,7882.0,0.0008880994671403197,20.945445318447096,40.0,10.0,0.0,path_match
https://international-surrogacy.com/us/surrogacy-law-in-ukraine,/us/surrogacy-law-in-ukraine,https://international-surrogacy.com/us/surrogacy-law-in-ukraine,/us/surrogacy-law-in-ukraine,7.0,7947.0,0.0008808355354221719,25.74355102554423,54.0,20.0,0.0,path_match
https://international-surrogacy.com/blog/cristiano-ronaldo,/blog/cristiano-ronaldo,https://international-surrogacy.com/blog/cristiano-ronaldo,/blog/cristiano-ronaldo,6.0,3705.0,0.0016194331983805667,20.352226720647774,6.0,4.0,0.0,path_match
https://international-surrogacy.com/blog/gender-selection-myths-science-and-you,/blog/gender-selection-myths-science-and-you,https://international-surrogacy.com/blog/gender-selection-myths-science-and-you,/blog/gender-selection-myths-science-and-you,6.0,8537.0,0.0007028230057397212,4.873374721799227,35.0,14.0,1.0,path_match
https://international-surrogacy.com/blog/how-to-select-the-best-embryo-unraveling-the-intricacies-of-ivf-embryo-grading,/blog/how-to-select-the-best-embryo-unraveling-the-intricacies-of-ivf-embryo-grading,https://international-surrogacy.com/blog/how-to-select-the-best-embryo-unraveling-the-intricacies-of-ivf-embryo-grading,/blog/how-to-select-the-best-embryo-unraveling-the-intricacies-of-ivf-embryo-grading,6.0,2003.0,0.0029955067398901645,42.43085371942087,36.0,21.0,6.0,path_match
https://international-surrogacy.com/blog/infertility-after-abortion,/blog/infertility-after-abortion,https://international-surrogacy.com/blog/infertility-after-abortion,/blog/infertility-after-abortion,6.0,6484.0,0.0009253547193090684,42.93214065391734,11.0,4.0,0.0,path_match
https://international-surrogacy.com/blog/michelle-obama-s-ivf-story,/blog/michelle-obama-s-ivf-story,https://international-surrogacy.com/blog/michelle-obama-s-ivf-story,/blog/michelle-obama-s-ivf-story,6.0,3771.0,0.0015910898965791568,11.24449748077433,50.0,38.0,1.0,path_match
https://international-surrogacy.com/blog/who-is-surrogate-mother,/blog/who-is-surrogate-mother,https://international-surrogacy.com/blog/who-is-surrogate-mother,/blog/who-is-surrogate-mother,6.0,40786.0,0.00014710930221154318,68.42813710586967,47.0,16.0,0.0,path_match
https://international-surrogacy.com/blog/do-surrogate-mothers-have-parental-rights,/blog/do-surrogate-mothers-have-parental-rights,https://international-surrogacy.com/blog/do-surrogate-mothers-have-parental-rights,/blog/do-surrogate-mothers-have-parental-rights,5.0,7563.0,0.0006611133148221605,45.18458283749835,4.0,3.0,0.0,path_match
https://international-surrogacy.com/blog/fertility-for-dummies,/blog/fertility-for-dummies,https://international-surrogacy.com/blog/fertility-for-dummies,/blog/fertility-for-dummies,5.0,312.0,0.016025641025641024,19.727564102564102,7.0,4.0,0.0,path_match
https://international-surrogacy.com/blog/i-was-a-surrogate,/blog/i-was-a-surrogate,https://international-surrogacy.com/blog/i-was-a-surrogate,/blog/i-was-a-surrogate,5.0,1503.0,0.00332667997338656,50.4397870924817,4.0,1.0,0.0,path_match
