page_original_gsc,page_original_ga4,normalized_page_url,normalized_page_path,gsc_clicks,gsc_impressions,gsc_ctr,gsc_position,ga4_sessions,ga4_engaged_sessions,ga4_conversions,data_source_match_type
https://international-surrogacy.com/blog/vs-single-embryo-transfers,/blog/vs-single-embryo-transfers,https://international-surrogacy.com/blog/vs-single-embryo-transfers,/blog/vs-single-embryo-transfers,1.0,141.0,0.0070921985815602835,10.00709219858156,4.0,3.0,2.0,path_match
https://international-surrogacy.com/blog/who-invented-surrogacy,/blog/who-invented-surrogacy,https://international-surrogacy.com/blog/who-invented-surrogacy,/blog/who-invented-surrogacy,1.0,223.0,0.004484304932735426,29.376681614349774,1.0,1.0,0.0,path_match
https://international-surrogacy.com/success-stories/testimonials,/success-stories/testimonials,https://international-surrogacy.com/success-stories/testimonials,/success-stories/testimonials,1.0,220.0,0.004545454545454545,11.063636363636364,1.0,0.0,0.0,path_match
https://international-surrogacy.com/surrogacy/surrogates,/surrogacy/surrogates,https://international-surrogacy.com/surrogacy/surrogates,/surrogacy/surrogates,1.0,645.0,0.0015503875968992248,18.57519379844961,5.0,3.0,0.0,path_match
https://international-surrogacy.com/why-choose-delivering-dreams-single-short,,https://international-surrogacy.com/why-choose-delivering-dreams-single-short,/why-choose-delivering-dreams-single-short,1.0,41.0,0.024390243902439025,6.463414634146342,0.0,0.0,0.0,gsc_only
https://international-surrogacy.com/blog,/blog,https://international-surrogacy.com/blog,/blog,0.0,153.0,0.0,9.490196078431373,19.0,12.0,3.0,path_match
https://international-surrogacy.com/blog/10-common-questions-about-egg-donation,,https://international-surrogacy.com/blog/10-common-questions-about-egg-donation,/blog/10-common-questions-about-egg-donation,0.0,408.0,0.0,19.752450980392158,0.0,0.0,0.0,gsc_only
https://international-surrogacy.com/blog/10-reasons-people-use-a-surrogate-mother,/blog/10-reasons-people-use-a-surrogate-mother,https://international-surrogacy.com/blog/10-reasons-people-use-a-surrogate-mother,/blog/10-reasons-people-use-a-surrogate-mother,0.0,176.0,0.0,38.26704545454545,3.0,2.0,0.0,path_match
https://international-surrogacy.com/blog/10-steps-to-improve-egg-quality-for-ivf-or-pregnancy,,https://international-surrogacy.com/blog/10-steps-to-improve-egg-quality-for-ivf-or-pregnancy,/blog/10-steps-to-improve-egg-quality-for-ivf-or-pregnancy,0.0,13.0,0.0,10.615384615384615,0.0,0.0,0.0,gsc_only
https://international-surrogacy.com/blog/17-celebrity-women,,https://international-surrogacy.com/blog/17-celebrity-women,/blog/17-celebrity-women,0.0,8.0,0.0,8.625,0.0,0.0,0.0,gsc_only
https://international-surrogacy.com/blog/5-email-subject-lines,,https://international-surrogacy.com/blog/5-email-subject-lines,/blog/5-email-subject-lines,0.0,173.0,0.0,7.445086705202312,0.0,0.0,0.0,gsc_only
